year,state,division_id,division,candidate_id,surname,given_name,ballot_position,party_ab,party_name,votes,total_formal_votes,vote_share,party_std,is_major,is_independent,division_link,above_threshold,running_var,funding_rate,funding_amount,n_candidates,next_vote_share,next_votes,next_total_formal_votes,contests_next,next_vote_share_uncond,vote_share_change,election_pair,next_year,lagged_vote_share
2004,NSW,122,Greenway,14200,IVOR,F,4,IND,Independent,420.0,75879.0,0.0055351282963665,IND,False,True,Greenway,0,-0.0344648717036335,1.94,0.0,14,0.0166786716673704,1343.0,80522.0,1,0.0166786716673704,0.0111435433710039,2004-2007,2007,
2004,NSW,122,Greenway,15561,KING,David,5,DEM,Australian Democrats,672.0,75879.0,0.0088562052741865,DEM,False,False,Greenway,0,-0.031143794725813502,1.94,0.0,14,,,,0,0.0,,2004-2007,2007,
2004,NSW,122,Greenway,15366,PETTITT,Tony,8,HAN,Pauline Hanson's One Nation (NSW Division),1040.0,75879.0,0.0137060319719553,ON,False,False,Greenway,0,-0.0262939680280447,1.94,0.0,14,,,,0,0.0,,2004-2007,2007,
2004,NSW,122,Greenway,15483,HOULTON,Julie-Anne,9,LFF,liberals for forests,895.0,75879.0,0.0117950948220192,LFF,False,False,Greenway,0,-0.0282049051779808,1.94,0.0,14,,,,0,0.0,,2004-2007,2007,
2004,NSW,122,Greenway,15155,TAN,Greg,10,CDP,Christian Democratic Party (Fred Nile Group),2142.0,75879.0,0.0282291543114695,CDP,False,False,Greenway,0,-0.011770845688530502,1.94,0.0,14,0.0212488512456223,1711.0,80522.0,1,0.0212488512456223,-0.006980303065847199,2004-2007,2007,
2004,NSW,122,Greenway,12985,TANDA,Amarjit,11,IND,Independent,267.0,75879.0,0.0035187601312616,IND,False,True,Greenway,0,-0.0364812398687384,1.94,0.0,14,0.0166786716673704,1343.0,80522.0,1,0.0166786716673704,0.013159911536108801,2004-2007,2007,
2004,NSW,122,Greenway,14757,REVES,Goran,13,CEC,Citizens Electoral Council,79.0,75879.0,0.0010411312747927,CEC,False,False,Greenway,0,-0.0389588687252073,1.94,0.0,14,0.0028315243039169,228.0,80522.0,1,0.0028315243039169,0.0017903930291242002,2004-2007,2007,
2004,NSW,122,Greenway,15395,DORHAUER,John,14,FFP,Family First,877.0,75879.0,0.0115578750378892,FFP,False,False,Greenway,0,-0.0284421249621108,1.94,0.0,14,0.0162936837137676,1312.0,80522.0,1,0.0162936837137676,0.004735808675878401,2004-2007,2007,
2004,NSW,123,Gwydir,14321,SIMS,Glenn Richard,2,CLR,Country Labor,17396.0,75792.0,0.2295229047920625,CLR,False,False,Gwydir,1,0.1895229047920625,1.94,33748.24,6,,,,0,0.0,,2004-2007,2007,
2004,NSW,123,Gwydir,14752,STRINGER,Richard,4,CEC,Citizens Electoral Council,808.0,75792.0,0.010660755752586,CEC,False,False,Gwydir,0,-0.029339244247414,1.94,0.0,6,,,,0,0.0,,2004-2007,2007,
